time_generated,oid,client_id,app_id,upn_or_app_name,business_unit_claim,cost_center_claim,model_name,model_version,deployment_region,prompt_tokens,completion_tokens,cached_prompt_tokens,total_tokens,requests,total_latency_ms,status_code,is_error,is_streaming,operation_name,api_name,backend_id,request_id,_ingested_at,_source_system,_source_api,_watermark,_batch_id,_data_class
2026-08-11T00:00:00Z,robin.hale,,,robin.hale@contoso.com,BU-RETAIL,CC-1000,gpt-4.1,2025-04-14,swedencentral,52976,20401,481,73377,112,2639.3,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-11-robin.ha-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-11,batch-2026-09-04,MOCK
2026-08-11T00:00:00Z,dev.patel,,,dev.patel@contoso.com,BU-TECH,CC-3000,gpt-4.1,2025-04-14,eastus2,5632,3263,816,8895,16,3496.1,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-11-dev.pate-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-11,batch-2026-09-04,MOCK
2026-08-10T00:00:00Z,,0999cfae-085e-464f-a49d-f8851e3e5195,0999cfae-085e-464f-a49d-f8851e3e5195,checkout-service,Retail,CC-1000,gpt-4.1,2025-04-14,eastus2,2494980,1009329,469489,3504309,3006,2385.5,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-10-0999cfae-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-10,batch-2026-09-04,MOCK
2026-08-10T00:00:00Z,,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,search-api,Discovery,CC-2000,gpt-4.1-mini,2025-04-14,swedencentral,566440,377026,18936,943466,2890,214.1,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-10-dd6d3503-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-10,batch-2026-09-04,MOCK
2026-08-10T00:00:00Z,,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,search-api,Discovery,CC-2000,gpt-4.1,2025-04-14,swedencentral,977463,510544,170198,1488007,1621,1975.8,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-10-dd6d3503-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-10,batch-2026-09-04,MOCK
2026-08-10T00:00:00Z,,62a2cc36-edb8-4520-b7fe-05433a160c32,62a2cc36-edb8-4520-b7fe-05433a160c32,ds-notebooks,Platform,CC-3000,gpt-4.1,2025-04-14,swedencentral,655151,451278,61645,1106429,1211,784.7,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-10-62a2cc36-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-10,batch-2026-09-04,MOCK
2026-08-10T00:00:00Z,,7bec6f27-dc94-4d6d-b89a-3969513bc71e,7bec6f27-dc94-4d6d-b89a-3969513bc71e,mobile-assistant,Retail,CC-4000,gpt-4.1,2025-04-14,swedencentral,1219218,582580,67520,1801798,3234,2445.8,500,True,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-10-7bec6f27-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-10,batch-2026-09-04,MOCK
2026-08-10T00:00:00Z,marco.silva,,,marco.silva@contoso.com,BU-INSURANCE,CC-1000,gpt-4.1-mini,2025-04-14,eastus2,13668,9388,767,23056,34,3184.9,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-10-marco.si-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-10,batch-2026-09-04,MOCK
2026-08-10T00:00:00Z,aisha.rahman,,,aisha.rahman@contoso.com,BU-INSURANCE,CC-1000,gpt-4.1-mini,2025-04-14,eastus2,17100,9496,2975,26596,30,2078.0,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-10-aisha.ra-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-10,batch-2026-09-04,MOCK
2026-08-10T00:00:00Z,jenny.oyelaran,,,jenny.oyelaran@contoso.com,BU-TECH,CC-3000,gpt-4.1-mini,2025-04-14,eastus2,18675,10531,244,29206,75,623.2,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-10-jenny.oy-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-10,batch-2026-09-04,MOCK
2026-08-09T00:00:00Z,,0999cfae-085e-464f-a49d-f8851e3e5195,0999cfae-085e-464f-a49d-f8851e3e5195,checkout-service,Retail,CC-1000,gpt-4.1,2025-04-14,eastus2,2010484,1311642,366359,3322126,4868,3473.4,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-09-0999cfae-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-09,batch-2026-09-04,MOCK
2026-08-09T00:00:00Z,,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,search-api,Discovery,CC-2000,gpt-4.1-mini,2025-04-14,swedencentral,318240,150533,79170,468773,624,1835.4,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-09-dd6d3503-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-09,batch-2026-09-04,MOCK
2026-08-09T00:00:00Z,,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,search-api,Discovery,CC-2000,gpt-4.1,2025-04-14,eastus2,464892,191151,48820,656043,2039,1493.1,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-09-dd6d3503-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-09,batch-2026-09-04,MOCK
2026-08-09T00:00:00Z,,62a2cc36-edb8-4520-b7fe-05433a160c32,62a2cc36-edb8-4520-b7fe-05433a160c32,ds-notebooks,Platform,CC-3000,gpt-4.1-mini,2025-04-14,eastus2,1814528,851971,33768,2666499,2048,1286.4,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-09-62a2cc36-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-09,batch-2026-09-04,MOCK
2026-08-09T00:00:00Z,,7bec6f27-dc94-4d6d-b89a-3969513bc71e,7bec6f27-dc94-4d6d-b89a-3969513bc71e,mobile-assistant,Retail,CC-4000,gpt-4.1-mini,2025-04-14,swedencentral,2569482,1601361,380624,4170843,4131,2973.7,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-09-7bec6f27-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-09,batch-2026-09-04,MOCK
2026-08-09T00:00:00Z,aisha.rahman,,,aisha.rahman@contoso.com,BU-INSURANCE,CC-1000,gpt-4.1,2025-04-14,eastus2,19647,12351,3707,31998,111,2760.0,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-09-aisha.ra-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-09,batch-2026-09-04,MOCK
2026-08-09T00:00:00Z,dev.patel,,,dev.patel@contoso.com,BU-TECH,CC-3000,gpt-4.1-mini,2025-04-14,eastus2,32130,17079,6262,49209,85,3225.2,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-09-dev.pate-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-09,batch-2026-09-04,MOCK
2026-08-09T00:00:00Z,marco.silva,,,marco.silva@contoso.com,BU-INSURANCE,CC-1000,gpt-4.1,2025-04-14,eastus2,68912,39786,854,108698,118,2847.9,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-09-marco.si-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-09,batch-2026-09-04,MOCK
2026-08-08T00:00:00Z,,0999cfae-085e-464f-a49d-f8851e3e5195,0999cfae-085e-464f-a49d-f8851e3e5195,checkout-service,Retail,CC-1000,gpt-4.1,2025-04-14,swedencentral,902682,290948,11780,1193630,1034,516.2,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-08-0999cfae-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-08,batch-2026-09-04,MOCK
2026-08-08T00:00:00Z,,0999cfae-085e-464f-a49d-f8851e3e5195,0999cfae-085e-464f-a49d-f8851e3e5195,checkout-service,Retail,CC-1000,gpt-4.1-mini,2025-04-14,swedencentral,1672437,1028531,260903,2700968,2109,2824.0,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-08-0999cfae-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-08,batch-2026-09-04,MOCK
2026-08-08T00:00:00Z,,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,search-api,Discovery,CC-2000,gpt-4.1-mini,2025-04-14,eastus2,2289492,1225165,61820,3514657,4437,2156.5,500,True,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-08-dd6d3503-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-08,batch-2026-09-04,MOCK
2026-08-08T00:00:00Z,,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,search-api,Discovery,CC-2000,gpt-4.1,2025-04-14,swedencentral,1512555,839385,96911,2351940,4895,813.5,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-08-dd6d3503-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-08,batch-2026-09-04,MOCK
2026-08-08T00:00:00Z,,62a2cc36-edb8-4520-b7fe-05433a160c32,62a2cc36-edb8-4520-b7fe-05433a160c32,ds-notebooks,Platform,CC-3000,gpt-4.1-mini,2025-04-14,swedencentral,621255,331631,79695,952886,1245,1226.9,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-08-62a2cc36-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-08,batch-2026-09-04,MOCK
2026-08-08T00:00:00Z,,7bec6f27-dc94-4d6d-b89a-3969513bc71e,7bec6f27-dc94-4d6d-b89a-3969513bc71e,mobile-assistant,Retail,CC-4000,gpt-4.1,2025-04-14,eastus2,2174216,950480,200479,3124696,2728,389.1,500,True,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-08-7bec6f27-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-08,batch-2026-09-04,MOCK
2026-08-08T00:00:00Z,dev.patel,,,dev.patel@contoso.com,BU-TECH,CC-3000,gpt-4.1-mini,2025-04-14,swedencentral,21758,13361,823,35119,86,1769.9,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-08-dev.pate-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-08,batch-2026-09-04,MOCK
2026-08-08T00:00:00Z,jenny.oyelaran,,,jenny.oyelaran@contoso.com,BU-TECH,CC-3000,gpt-4.1,2025-04-14,swedencentral,50844,26766,6265,77610,114,1581.7,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-08-jenny.oy-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-08,batch-2026-09-04,MOCK
2026-08-08T00:00:00Z,marco.silva,,,marco.silva@contoso.com,BU-INSURANCE,CC-1000,gpt-4.1-mini,2025-04-14,eastus2,37674,23194,3736,60868,63,3235.8,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-08-marco.si-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-08,batch-2026-09-04,MOCK
2026-08-07T00:00:00Z,,0999cfae-085e-464f-a49d-f8851e3e5195,0999cfae-085e-464f-a49d-f8851e3e5195,checkout-service,Retail,CC-1000,gpt-4.1,2025-04-14,swedencentral,825104,406197,158491,1231301,1946,877.5,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-07-0999cfae-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-07,batch-2026-09-04,MOCK
2026-08-07T00:00:00Z,,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,search-api,Discovery,CC-2000,gpt-4.1,2025-04-14,swedencentral,71655,31754,9936,103409,281,841.5,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-07-dd6d3503-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-07,batch-2026-09-04,MOCK
2026-08-07T00:00:00Z,,62a2cc36-edb8-4520-b7fe-05433a160c32,62a2cc36-edb8-4520-b7fe-05433a160c32,ds-notebooks,Platform,CC-3000,gpt-4.1-mini,2025-04-14,eastus2,699442,289317,38284,988759,1831,1321.4,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-07-62a2cc36-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-07,batch-2026-09-04,MOCK
2026-08-07T00:00:00Z,,7bec6f27-dc94-4d6d-b89a-3969513bc71e,7bec6f27-dc94-4d6d-b89a-3969513bc71e,mobile-assistant,Retail,CC-4000,gpt-4.1-mini,2025-04-14,eastus2,135360,86244,30816,221604,376,1450.4,500,True,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-07-7bec6f27-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-07,batch-2026-09-04,MOCK
2026-08-07T00:00:00Z,jenny.oyelaran,,,jenny.oyelaran@contoso.com,BU-TECH,CC-3000,gpt-4.1,2025-04-14,eastus2,11865,7401,2233,19266,35,3424.4,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-07-jenny.oy-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-07,batch-2026-09-04,MOCK
2026-08-07T00:00:00Z,marco.silva,,,marco.silva@contoso.com,BU-INSURANCE,CC-1000,gpt-4.1-mini,2025-04-14,eastus2,4460,2912,709,7372,20,832.5,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-07-marco.si-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-07,batch-2026-09-04,MOCK
2026-08-07T00:00:00Z,robin.hale,,,robin.hale@contoso.com,BU-RETAIL,CC-1000,gpt-4.1,2025-04-14,eastus2,20520,9681,3779,30201,45,2718.2,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-07-robin.ha-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-07,batch-2026-09-04,MOCK
2026-08-06T00:00:00Z,,0999cfae-085e-464f-a49d-f8851e3e5195,0999cfae-085e-464f-a49d-f8851e3e5195,checkout-service,Retail,CC-1000,gpt-4.1-mini,2025-04-14,swedencentral,520416,287157,36438,807573,2224,890.5,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-06-0999cfae-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-06,batch-2026-09-04,MOCK
2026-08-06T00:00:00Z,,0999cfae-085e-464f-a49d-f8851e3e5195,0999cfae-085e-464f-a49d-f8851e3e5195,checkout-service,Retail,CC-1000,gpt-4.1,2025-04-14,swedencentral,3483245,1901693,145803,5384938,4055,1845.3,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-06-0999cfae-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-06,batch-2026-09-04,MOCK
2026-08-06T00:00:00Z,,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,search-api,Discovery,CC-2000,gpt-4.1,2025-04-14,swedencentral,2342116,1353283,419033,3695399,3262,2117.9,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-06-dd6d3503-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-06,batch-2026-09-04,MOCK
2026-08-06T00:00:00Z,,62a2cc36-edb8-4520-b7fe-05433a160c32,62a2cc36-edb8-4520-b7fe-05433a160c32,ds-notebooks,Platform,CC-3000,gpt-4.1-mini,2025-04-14,swedencentral,1195404,771355,118315,1966759,1862,2085.5,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-06-62a2cc36-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-06,batch-2026-09-04,MOCK
2026-08-06T00:00:00Z,,7bec6f27-dc94-4d6d-b89a-3969513bc71e,7bec6f27-dc94-4d6d-b89a-3969513bc71e,mobile-assistant,Retail,CC-4000,gpt-4.1-mini,2025-04-14,swedencentral,428016,204506,37619,632522,888,1890.5,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-06-7bec6f27-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-06,batch-2026-09-04,MOCK
2026-08-06T00:00:00Z,,7bec6f27-dc94-4d6d-b89a-3969513bc71e,7bec6f27-dc94-4d6d-b89a-3969513bc71e,mobile-assistant,Retail,CC-4000,gpt-4.1,2025-04-14,swedencentral,2365290,1151944,241822,3517234,3690,1101.0,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-06-7bec6f27-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-06,batch-2026-09-04,MOCK
2026-08-06T00:00:00Z,marco.silva,,,marco.silva@contoso.com,BU-INSURANCE,CC-1000,gpt-4.1,2025-04-14,eastus2,16356,7256,963,23612,87,1855.8,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-06-marco.si-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-06,batch-2026-09-04,MOCK
2026-08-06T00:00:00Z,dev.patel,,,dev.patel@contoso.com,BU-TECH,CC-3000,gpt-4.1,2025-04-14,swedencentral,6800,2362,52,9162,34,861.0,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-06-dev.pate-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-06,batch-2026-09-04,MOCK
2026-08-06T00:00:00Z,robin.hale,,,robin.hale@contoso.com,BU-RETAIL,CC-1000,gpt-4.1,2025-04-14,swedencentral,11248,6727,428,17975,37,2193.3,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-06-robin.ha-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-06,batch-2026-09-04,MOCK
2026-08-05T00:00:00Z,,0999cfae-085e-464f-a49d-f8851e3e5195,0999cfae-085e-464f-a49d-f8851e3e5195,checkout-service,Retail,CC-1000,gpt-4.1-mini,2025-04-14,eastus2,1339272,821310,135203,2160582,2508,1757.6,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-05-0999cfae-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-05,batch-2026-09-04,MOCK
2026-08-05T00:00:00Z,,0999cfae-085e-464f-a49d-f8851e3e5195,0999cfae-085e-464f-a49d-f8851e3e5195,checkout-service,Retail,CC-1000,gpt-4.1,2025-04-14,swedencentral,1427328,557757,267316,1985085,3456,2584.3,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-05-0999cfae-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-05,batch-2026-09-04,MOCK
2026-08-05T00:00:00Z,,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,search-api,Discovery,CC-2000,gpt-4.1-mini,2025-04-14,swedencentral,1075822,654156,187715,1729978,1738,3014.7,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-05-dd6d3503-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-05,batch-2026-09-04,MOCK
2026-08-05T00:00:00Z,,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,search-api,Discovery,CC-2000,gpt-4.1,2025-04-14,eastus2,1052618,558943,33774,1611561,3269,1849.3,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-05-dd6d3503-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-05,batch-2026-09-04,MOCK
2026-08-05T00:00:00Z,,62a2cc36-edb8-4520-b7fe-05433a160c32,62a2cc36-edb8-4520-b7fe-05433a160c32,ds-notebooks,Platform,CC-3000,gpt-4.1-mini,2025-04-14,swedencentral,3251934,1954576,620177,5206510,3687,1276.1,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-05-62a2cc36-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-05,batch-2026-09-04,MOCK
2026-08-05T00:00:00Z,,62a2cc36-edb8-4520-b7fe-05433a160c32,62a2cc36-edb8-4520-b7fe-05433a160c32,ds-notebooks,Platform,CC-3000,gpt-4.1,2025-04-14,swedencentral,1027988,687577,39498,1715565,4849,2075.0,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-05-62a2cc36-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-05,batch-2026-09-04,MOCK
2026-08-05T00:00:00Z,,7bec6f27-dc94-4d6d-b89a-3969513bc71e,7bec6f27-dc94-4d6d-b89a-3969513bc71e,mobile-assistant,Retail,CC-4000,gpt-4.1-mini,2025-04-14,swedencentral,524167,238272,62215,762439,721,2308.7,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-05-7bec6f27-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-05,batch-2026-09-04,MOCK
2026-08-05T00:00:00Z,,7bec6f27-dc94-4d6d-b89a-3969513bc71e,7bec6f27-dc94-4d6d-b89a-3969513bc71e,mobile-assistant,Retail,CC-4000,gpt-4.1,2025-04-14,swedencentral,341865,116823,47254,458688,963,288.6,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-05-7bec6f27-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-05,batch-2026-09-04,MOCK
2026-08-05T00:00:00Z,aisha.rahman,,,aisha.rahman@contoso.com,BU-INSURANCE,CC-1000,gpt-4.1-mini,2025-04-14,eastus2,10166,5731,924,15897,34,1416.6,200,False,True,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-05-aisha.ra-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-05,batch-2026-09-04,MOCK
2026-08-05T00:00:00Z,dev.patel,,,dev.patel@contoso.com,BU-TECH,CC-3000,gpt-4.1-mini,2025-04-14,swedencentral,27140,18018,852,45158,46,565.5,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-05-dev.pate-gpt-4.1-mini,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-05,batch-2026-09-04,MOCK
2026-08-05T00:00:00Z,jenny.oyelaran,,,jenny.oyelaran@contoso.com,BU-TECH,CC-3000,gpt-4.1,2025-04-14,eastus2,18500,8428,480,26928,100,878.7,200,False,False,Chat Completions,AI Gateway,aoai-finops.openai.azure.com,req-2026-08-05-jenny.oy-gpt-4.1,2026-09-04T18:00:00Z,AI-FinOps-MOCK,apim.aigateway / loganalytics.ApiManagementGatewayLogs,2026-08-05,batch-2026-09-04,MOCK
